departamento,cargo,id_estructura,grupo_ocupacional
AUDITOR II,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3591,PROFESIONAL
ENCARGADO UNIDAD DE AUDITORIA,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3592,PROFESIONAL
AUDITOR I,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3593,PROFESIONAL
ANALISTA,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3594,PROFESIONAL
ENCARGADO DEL DEPARTAMENTO DE,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3595,PROFESIONAL
ENCARGADO UNIDAD,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3596,PROFESIONAL
ASESOR,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3597,PROFESIONAL
ENCARGADA UAI,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3598,PROFESIONAL
ENCARGADO (A),DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3599,PROFESIONAL
SUPERVISOR AUDITORIA,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3600,PROFESIONAL
ENCARGADA UNIDAD DE AUDITORIA,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3601,PROFESIONAL
SUPERVISOR (A),DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3602,PROFESIONAL
ENCARGADO AUDITORIA,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3603,PROFESIONAL
ASISTENTE,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3604,PROFESIONAL
INVESTIGADORA,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3605,PROFESIONAL
AUDITOR,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3606,PROFESIONAL
ENCARGADO DE UNIDAD,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3607,PROFESIONAL
CAMARERO DEL DESPACHO,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3608,PROFESIONAL
COORDINADOR DE PROCESOS,DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3609,PROFESIONAL
DIRECTOR (A),DIRECCIÏ¿½N DE AUDITORÏ¿½AS ESPECIALES E INVESTIGACIÏ¿½N,3610,PROFESIONAL
ENCARGADA PROTOCOLO,DIRECCIÏ¿½N DE COMUNICACIONES,3611,OPERATIVO
GESTOR DE PROTOCOLO,DIRECCIÏ¿½N DE COMUNICACIONES,3612,OPERATIVO
ANALISTA,DIRECCIÏ¿½N DE COMUNICACIONES,3613,OPERATIVO
ANALISTA I,DIRECCIÏ¿½N DE COMUNICACIONES,3614,OPERATIVO
ANALISTA III,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3615,OPERATIVO
ENCARGADO (A),DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3616,OPERATIVO
AUDITOR LEGAL,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3617,OPERATIVO
SUPERVISORA,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3618,OPERATIVO
ENC. AUDITORIA INTERNA,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3619,OPERATIVO
ENCARGADA UNIDAD DE AUDITORIA,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3620,OPERATIVO
ANALISTA DE RECURSOS HUMANOS,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3621,OPERATIVO
ANALISTA LEGAL,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3622,OPERATIVO
SUPERVISOR (A),DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3623,OPERATIVO
AUDITOR II,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3624,OPERATIVO
ANALISTA I,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3625,OPERATIVO
ANALISTA II,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3626,OPERATIVO
OFICIAL DE PROTOCOLO,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3627,OPERATIVO
ENC. MAYORDOMIA,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3628,OPERATIVO
ANALISTA,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3629,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3630,OPERATIVO
ENCARGADO(A) DEPARTAMENTO,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3631,OPERATIVO
AUDITOR III,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3632,OPERATIVO
ENCARGADO DE UNIDAD,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3633,OPERATIVO
COORDINADOR ACADEMICO,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3634,OPERATIVO
ANALISTA COMP. Y BENEFICIOS,DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3635,OPERATIVO
DIRECTOR (A),DIRECCIÏ¿½N DE DESARROLLO NORMATIVO,3636,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3637,OPERATIVO
TECNICO DE DATOS ESTADISTICOS,DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3638,OPERATIVO
TECNICO DE PLANIFICACION,DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3639,OPERATIVO
ANALISTA,DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3640,OPERATIVO
ENCARGADO DIVISION DESARROLLO,DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3641,OPERATIVO
ENCARGADO (A),DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3642,OPERATIVO
DIRECTOR (A),DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3643,OPERATIVO
ENCARGADA DIVISION,DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3644,OPERATIVO
ASISTENTE,DIRECCIÏ¿½N DE PLANIFICACIÏ¿½N Y DESARROLLO,3645,OPERATIVO
ANALISTA DE RELACIONES LABORALES,DIRECCIÏ¿½N DE RECURSOS HUMANOS,3646,OPERATIVO
ENCARGADA DIVISION,DIRECCIÏ¿½N DE RECURSOS HUMANOS,3647,OPERATIVO
ENCARGADO (A) DIVISION DE REG,DIRECCIÏ¿½N DE RECURSOS HUMANOS,3648,OPERATIVO
AUXILIAR LEGAL,DIRECCIÏ¿½N DE RECURSOS HUMANOS,3649,OPERATIVO
ANALISTA RECLU. SELEC. Y EVAL,DIRECCIÏ¿½N DE RECURSOS HUMANOS,3650,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3651,OPERATIVO
AUDITOR II,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3652,OPERATIVO
ENCARGADO (A),DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3653,OPERATIVO
AUDITOR I,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3654,OPERATIVO
ANALISTA I,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3655,OPERATIVO
AUDITOR,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3656,OPERATIVO
ANALISTA,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3657,OPERATIVO
AUDITOR LEGAL,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3658,OPERATIVO
AUDITOR III,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3659,OPERATIVO
SUPERVISOR (A),DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3660,OPERATIVO
SUPERVISORA,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3661,OPERATIVO
SECRETARIA,DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3662,OPERATIVO
DIRECTOR (A),DIRECCIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE CALIDAD,3663,OPERATIVO
ADMINISTRADOR BASE DE DATOS,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3664,OPERATIVO
SOPORTE TECNICO,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3665,OPERATIVO
ADMINISTRADOR DE REDES,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3666,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3667,OPERATIVO
ANALISTA SISTEMAS INFORMATICOS,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3668,OPERATIVO
COORDINADOR (A),DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3669,OPERATIVO
DIRECTOR (A),DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3670,OPERATIVO
SOPORTE USUARIO,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3671,OPERATIVO
ASISTENTE,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3672,OPERATIVO
PROGRAMADOR,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3673,OPERATIVO
ANALISTA SISTEMAS INFORMATICO,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3674,OPERATIVO
ENCARGADO PROG. Y SISTEMAS,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3675,OPERATIVO
ADMINISTRADOR SIST. INFORMACI,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3676,OPERATIVO
ENC. DEPARTAMENTO OPERACIONES,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3677,OPERATIVO
ADMINISTRADOR (A),DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3678,OPERATIVO
ENC. SOPORTE TECNICO,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3679,OPERATIVO
ANALISTA SISTEMAS,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3680,OPERATIVO
ADMINISTRADOR SERVIDORES,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3681,OPERATIVO
COORD. DE PROYECTOS,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3682,OPERATIVO
ENCARGADO DE LA DIVISION DE S,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3683,OPERATIVO
SOPORTE A USUARIOS I,DIRECCIÏ¿½N DE TECNOLOGÏ¿½A DE LA INFORMACIÏ¿½N Y COMUNICACIÏ¿½N,3684,OPERATIVO
ENCARGADO DE UNIDAD,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3685,PROFESIONAL
AUXILIAR ADMINISTRATIVO (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3686,PROFESIONAL
DIRECTOR (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3687,PROFESIONAL
AUDITOR I,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3688,PROFESIONAL
AUDITOR III,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3689,PROFESIONAL
ENCARGADO (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3690,PROFESIONAL
AUDITOR II,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3691,PROFESIONAL
ENCARGADA UAI,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3692,PROFESIONAL
ENCARGADO UNIDAD DE AUDITORIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3693,PROFESIONAL
TECNICO DE COMPRAS,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3694,PROFESIONAL
ENCARGADA UNIDAD DE AUDITORIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3695,PROFESIONAL
SUPERVISOR (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3696,PROFESIONAL
SUPERVISORA AUDITORIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3697,PROFESIONAL
ENCARGADO UNIDAD,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3698,PROFESIONAL
SUPERVISORA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3699,PROFESIONAL
ABOGADO (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3700,PROFESIONAL
ASESOR (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3701,PROFESIONAL
AUXILIAR AUDITORIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3702,PROFESIONAL
SUPERVISOR LA UAI,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3703,PROFESIONAL
AUDITOR LEGAL,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3704,PROFESIONAL
ANALISTA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3705,PROFESIONAL
ENCARGADO AUDITORIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3706,PROFESIONAL
AUDITOR TECNICO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3707,PROFESIONAL
SOPORTE USUARIO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3708,PROFESIONAL
ANALISTA II,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3709,PROFESIONAL
AUXILIAR INGENIERIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3710,PROFESIONAL
SOPORTE TECNICO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3711,PROFESIONAL
ANALISTA FINANCIERO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3712,PROFESIONAL
AUXILIAR,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3713,PROFESIONAL
TECNICO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3714,PROFESIONAL
ENC. AUDITORIA INTERNA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3715,PROFESIONAL
ANALISTA III,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3716,PROFESIONAL
SECRETARIO (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3717,PROFESIONAL
SECRETARIA EJECUTIVA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3718,PROFESIONAL
SECRETARIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3719,PROFESIONAL
ABOGADO (A) II,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3720,PROFESIONAL
DIGITADOR (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3721,PROFESIONAL
ANALISTA NOMINAS,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3722,PROFESIONAL
AUXILIAR ABOGADO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3723,PROFESIONAL
AUXILIAR LEGAL,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3724,PROFESIONAL
ASISTENTE ADMINISTRATIVO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3725,PROFESIONAL
ENCARGADA INTERINA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3726,PROFESIONAL
AUDITOR,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3727,PROFESIONAL
REVISOR,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3728,PROFESIONAL
DIGITADOR,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3729,PROFESIONAL
PROGRAMADOR,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3730,PROFESIONAL
MENSAJERO INTERNO,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3731,PROFESIONAL
COORDINADOR (A),DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3732,PROFESIONAL
INVESTIGADORA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3733,PROFESIONAL
AUXILIAR ADMINISTRATIVO I,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3734,PROFESIONAL
AUDITORA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3735,PROFESIONAL
TÏ¿½CNICO EN ARCHIVO Y CORRESPONDENCIA,DIRECCIÏ¿½N DE UNIDADES DE AUDITORÏ¿½A INTERNA GUBERNAMENTAL,3736,PROFESIONAL
ABOGADO (A),DIRECCIÏ¿½N JURÏ¿½DICA,3737,OPERATIVO
ANALISTA,DIRECCIÏ¿½N JURÏ¿½DICA,3738,OPERATIVO
RECEPCIONISTA,DIRECCIÏ¿½N JURÏ¿½DICA,3739,OPERATIVO
ABOGADO DE DOCUMENTOS LEGALES,DIRECCIÏ¿½N JURÏ¿½DICA,3740,OPERATIVO
DIRECTOR (A),DIRECCIÏ¿½N JURÏ¿½DICA,3741,OPERATIVO
ENCARGADO DEL DEPARTAMENTO DE,DIRECCIÏ¿½N JURÏ¿½DICA,3742,OPERATIVO
PARALEGAL,DIRECCIÏ¿½N JURÏ¿½DICA,3743,OPERATIVO
ENCARGADO (A) DIVISION DE LIT,DIRECCIÏ¿½N JURÏ¿½DICA,3744,OPERATIVO
AUDITOR LEGAL,DIRECCIÏ¿½N JURÏ¿½DICA,3745,OPERATIVO
INVESTIGADORA,DIRECCIÏ¿½N JURÏ¿½DICA,3746,OPERATIVO
AUXILIAR PROTOCOLO,DIRECCIÏ¿½N JURÏ¿½DICA,3747,OPERATIVO
ASESOR,DIRECCIÏ¿½N JURÏ¿½DICA,3748,OPERATIVO
ENCARGADO DIVISION,DIRECCIÏ¿½N JURÏ¿½DICA,3749,OPERATIVO
SECRETARIA I,DIRECCIÏ¿½N JURÏ¿½DICA,3750,OPERATIVO
ABOGADO (A) II,DIRECCIÏ¿½N JURÏ¿½DICA,3751,OPERATIVO
ASESOR (A),DIRECCIÏ¿½N JURÏ¿½DICA,3752,OPERATIVO
ADMINISTRADOR BASE DE DATOS,DIVISIÏ¿½N DE ADMINISTRACIÏ¿½N DE SERVICIOS TIC,3753,OPERATIVO
ENCARGADO (A),DIVISIÏ¿½N DE AUDITORIA A INSTITUCIONES SIN FINES DE LUCRO,3754,PROFESIONAL
AUXILIAR,DIVISIÏ¿½N DE CERTIFICACIÏ¿½N DE CARGOS,3755,OPERATIVO
ANALISTA,DIVISIÏ¿½N DE CERTIFICACIÏ¿½N DE CARGOS,3756,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),DIVISIÏ¿½N DE CERTIFICACIÏ¿½N DE CARGOS,3757,OPERATIVO
SECRETARIA EJECUTIVA,DIVISIÏ¿½N DE CERTIFICACIÏ¿½N DE CARGOS,3758,OPERATIVO
ARCHIVISTA,DIVISIÏ¿½N DE CERTIFICACIÏ¿½N DE CARGOS,3759,OPERATIVO
ENC. DIV. CERTIF. CARGOS,DIVISIÏ¿½N DE CERTIFICACIÏ¿½N DE CARGOS,3760,OPERATIVO
SECRETARIO (A),DIVISIÏ¿½N DE CERTIFICACIÏ¿½N DE CARGOS,3761,OPERATIVO
ANALISTA,DIVISIÏ¿½N DE COMPRAS Y CONTRATACIONES,3762,OPERATIVO
ANALISTA DE EJEC. PRESUPUESTA,DIVISIÏ¿½N DE CONTABILIDAD,3763,OPERATIVO
ENCARGADA DIVISION,DIVISIÏ¿½N DE CONTABILIDAD,3764,OPERATIVO
CONTADORA,DIVISIÏ¿½N DE CONTABILIDAD,3765,OPERATIVO
ENC. ACTIVO FIJO,DIVISIÏ¿½N DE CONTABILIDAD,3766,OPERATIVO
ANALISTA III,DIVISIÏ¿½N DE CONTABILIDAD,3767,OPERATIVO
TECNICO EN ARCHIVO Y CORRESPO,DIVISIÏ¿½N DE CORRESPONDENCIA Y ARCHIVO,3768,OPERATIVO
ANALISTA SISTEMAS,DIVISIÏ¿½N DE OPERACIONES TIC,3769,OPERATIVO
ENCARGADO (A),DIVISIÏ¿½N DE REVISIÏ¿½N Y CONTROL DE SOLICITUDES DE PAGOS,3770,OPERATIVO
SUPERVISOR MANTENIMIENTO,DIVISIÏ¿½N DE SERVICIOS GENERALES,3771,OPERATIVO
PINTOR,DIVISIÏ¿½N DE SERVICIOS GENERALES,3772,OPERATIVO
ELECTRICISTA,DIVISIÏ¿½N DE SERVICIOS GENERALES,3773,OPERATIVO
TECNICO ELECTRICO,DIVISIÏ¿½N DE SERVICIOS GENERALES,3774,OPERATIVO
COORDINADOR (A),DIVISIÏ¿½N DE SERVICIOS GENERALES,3775,OPERATIVO
AYUDANTE DE MANTENIMIENTO,DIVISIÏ¿½N DE SERVICIOS GENERALES,3776,OPERATIVO
SUPERVISOR (A),DIVISIÏ¿½N DE SERVICIOS GENERALES,3777,OPERATIVO
SECRETARIA,DIVISIÏ¿½N DE SERVICIOS GENERALES,3778,OPERATIVO
PLOMERO,DIVISIÏ¿½N DE SERVICIOS GENERALES,3779,OPERATIVO
ENCARGADO (A) DIVISION SERVIC,DIVISIÏ¿½N DE SERVICIOS GENERALES,3780,OPERATIVO
COORDINADOR ACADEMICO,ESCUELA NACIONAL DE CONTROL INTERNO,3781,OPERATIVO
ANALISTA,ESCUELA NACIONAL DE CONTROL INTERNO,3782,OPERATIVO
PARQUEADOR,ESCUELA NACIONAL DE CONTROL INTERNO,3783,OPERATIVO
DIRECTOR (A),ESCUELA NACIONAL DE CONTROL INTERNO,3784,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),ESCUELA NACIONAL DE CONTROL INTERNO,3785,OPERATIVO
COORDINADOR (A),ESCUELA NACIONAL DE CONTROL INTERNO,3786,OPERATIVO
AUDITOR LEGAL,ESCUELA NACIONAL DE CONTROL INTERNO,3787,OPERATIVO
SECRETARIA,ESCUELA NACIONAL DE CONTROL INTERNO,3788,OPERATIVO
ENCARGADO (A),ESCUELA NACIONAL DE CONTROL INTERNO,3789,OPERATIVO
COORDINADOR (A) GENERAL,ESCUELA NACIONAL DE CONTROL INTERNO,3790,OPERATIVO
ANALISTA III,ESCUELA NACIONAL DE CONTROL INTERNO,3791,OPERATIVO
FACILITADOR,ESCUELA NACIONAL DE CONTROL INTERNO,3792,OPERATIVO
MENSAJERO EXTERNO,ESCUELA NACIONAL DE CONTROL INTERNO,3793,OPERATIVO
COORDINADOR ADMINISTRATIVO,ESCUELA NACIONAL DE CONTROL INTERNO,3794,OPERATIVO
COORDINADOR ADMINISTRATIVO Y,ESCUELA NACIONAL DE CONTROL INTERNO,3795,OPERATIVO
PERIODISTA,ESCUELA NACIONAL DE CONTROL INTERNO,3796,OPERATIVO
ANALISTA I,ESCUELA NACIONAL DE CONTROL INTERNO,3797,OPERATIVO
MENSAJERO,OFICINA DE ACCESO A LA INFORMACIÏ¿½N,3798,OPERATIVO
PARALEGAL,OFICINA DE ACCESO A LA INFORMACIÏ¿½N,3799,OPERATIVO
ENCARGADO (A),OFICINA DE ACCESO A LA INFORMACIÏ¿½N,3800,OPERATIVO
ABOGADO (A),OFICINA DE ACCESO A LA INFORMACIÏ¿½N,3801,OPERATIVO
AUXILIAR ADMINISTRATIVO (A),SECCIÏ¿½N DE ALMACÏ¿½N Y SUMINISTRO,3802,ESTRATEGICO
CONSERJE,SECCIÏ¿½N DE MAYORDOMÏ¿½A,3803,OPERATIVO
